MIN=0	-30	-3	-300	0	
39,835	-1,275	0	9,9	NAN	
39,852	-1,275	0	9,9	NAN	
39,868	-1,275	0	9,9	NAN	
39,886	-1,275	0,0005	9,9	NAN	
39,905	-1,275	0	9,9	NAN	
39,924	-1,275	0	9,9	NAN	
40	-1,275	0	9,9	NAN	
40,1	-1,275	0,0005	9,9	NAN	
40,2	-1,275	0	9,9	NAN	
40,3	-1,275	0	9,9	NAN	
40,4	-1,275	0	9,9	NAN	
40,5	-1,275	0	9,9	NAN	
40,6	-1,275	0	9,9	NAN	
40,7	-1,275	0	9,9	NAN	
40,8	-1,275	0	9,9	NAN	
40,9	-1,275	-0,0005	9,9	NAN	
41	-1,275	0,0005	9,9	NAN	
41,1	-1,275	0	9,9	NAN	
41,2	-1,275	0	9,9	NAN	
41,3	-1,275	0	9,9	NAN	
41,4	-1,275	0	9,9	NAN	
41,5	-1,275	0	9,9	NAN	
41,6	-1,275	0	9,9	NAN	
41,7	-1,275	0,0005	9,9	NAN	
41,8	-1,275	-0,0005	9,9	NAN	
41,9	-1,275	0	9,9	NAN	
42	-1,275	0	9,9	NAN	
42,1	-1,275	0	9,9	NAN	
42,2	-1,275	0,0005	9,9	NAN	
42,3	-1,275	0	9,9	NAN	
42,4	-1,275	0	9,9	NAN	
42,5	-1,275	0	9,9	NAN	
42,6	-1,275	0	9,9	NAN	
42,7	-1,275	0	9,9	NAN	
42,8	-1,275	0	9,9	NAN	
42,9	-1,275	0	9,9	NAN	
43	-1,275	0	9,9	NAN	
43,1	-1,275	0	9,9	NAN	
43,2	-1,275	0	9,9	NAN	
43,3	-1,275	0,0005	9,9	NAN	
43,4	-1,275	-0,0005	9,9	NAN	
43,5	-1,275	0	9,9	NAN	
43,6	-1,275	0	9,9	NAN	
43,837	-1,275	0,0005	9,9	NAN	
43,854	-1,275	0,0005	9,9	NAN	
43,9	-1,275	0,0005	9,9	NAN	
44	-1,275	0	9,9	NAN	
44,1	-1,275	0	9,9	NAN	
44,2	-1,275	0	9,9	NAN	
44,3	-1,275	0	9,9	NAN	
44,4	-1,275	0,0005	9,9	NAN	
44,5	-1,275	-0,0005	9,9	NAN	
44,6	-1,275	0,0005	9,9	NAN	
44,7	-1,275	0	9,9	NAN	
44,8	-1,275	0	9,9	NAN	
44,9	-1,275	0	9,9	NAN	
45	-1,275	-0,0005	9,9	NAN	
45,1	-1,275	0,0005	9,9	NAN	
45,2	-1,275	0,0015	9,9	NAN	
45,3	-1,275	0,0015	9,9	NAN	
45,4	-1,275	0,0015	9,9	NAN	
45,5	-1,275	0	9,9	NAN	
45,6	-1,26	-0,0015	9,9	NAN	
45,7	-1,26	-0,0015	9,9	NAN	
45,8	-1,26	0	9,9	NAN	
45,9	-1,26	0	9,9	NAN	
46	-1,26	0	9,9	NAN	
46,1	-1,26	0	9,9	NAN	
46,2	-1,26	0	9,9	NAN	
46,3	-1,26	-0,0015	9,9	NAN	
46,4	-1,26	0	9,9	NAN	
46,5	-1,26	0	9,9	NAN	
46,6	-1,26	0	9,9	NAN	
46,7	-1,26	0	9,9	NAN	
46,8	-1,26	0	9,9	NAN	
46,9	-1,26	-0,0015	9,9	NAN	
47	-1,26	0	9,9	NAN	
47,1	-1,26	0	9,9	NAN	
47,2	-1,26	0	9,9	NAN	
47,3	-1,26	0	9,9	NAN	
47,4	-1,26	0	9,9	NAN	
47,5	-1,26	0	9,9	NAN	
47,6	-1,26	0,0015	9,9	NAN	
47,7	-1,26	0,0015	9,9	NAN	
47,8	-1,26	0,0015	9,9	NAN	
47,9	-1,26	0,0015	9,9	NAN	
48,002	-1,26	0,003	9,9	NAN	
48,1	-1,26	0	9,9	NAN	
48,2	-1,26	0	9,9	NAN	
48,3	-1,26	0	9,9	NAN	
48,4	-1,26	0	9,9	NAN	
48,5	-1,26	0	9,9	NAN	
48,6	-1,26	0	9,9	NAN	
48,7	-1,26	0	9,9	NAN	
48,8	-1,26	0	9,9	NAN	
48,9	-1,26	0	9,9	NAN	
49	-1,26	0	9,9	NAN	
49,1	-1,26	0	9,9	NAN	
49,2	-1,26	0	9,9	NAN	
49,3	-1,26	0	9,9	NAN	
49,4	-1,26	0	9,9	NAN	
49,5	-1,26	0	9,9	NAN	
49,6	-1,26	0	9,9	NAN	
49,7	-1,26	0	9,9	NAN	
49,8	-1,26	0	9,9	NAN	
49,9	-1,26	0	9,9	NAN	
50	-1,26	0	9,9	NAN	
50,1	-1,26	0	9,9	NAN	
50,2	-1,26	0	9,9	NAN	
50,3	-1,26	0	9,9	NAN	
50,4	-1,26	0	9,9	NAN	
50,5	-1,26	0	9,9	NAN	
50,6	-1,245	0	9,9	NAN	
50,7	-1,245	0	9,9	NAN	
50,8	-1,245	0	9,9	NAN	
50,9	-1,245	0	9,9	NAN	
51	-1,245	0	9,9	NAN	
51,1	-1,245	0	9,9	NAN	
51,2	-1,245	0	9,9	NAN	
51,3	-1,245	0	9,9	NAN	
51,4	-1,245	0	9,9	NAN	
51,5	-1,245	0	9,9	NAN	
51,6	-1,245	0	9,9	NAN	
51,703	-1,245	0	9,9	NAN	
51,803	-1,245	0	9,9	NAN	
51,905	-1,245	0	9,9	NAN	
52,003	-1,245	0	9,9	NAN	
52,103	-1,245	0	9,9	NAN	
52,203	-1,245	0	9,9	NAN	
52,303	-1,245	0	9,9	NAN	
52,402	-1,245	0	9,9	NAN	
52,503	-1,245	0	9,9	NAN	
52,603	-1,245	0	9,9	NAN	
52,705	-1,245	0	9,9	NAN	
52,803	-1,245	0	9,9	NAN	
52,902	-1,245	0	9,9	NAN	
53,003	-1,245	0	9,9	NAN	
53,103	-1,245	0	9,9	NAN	
53,203	-1,245	0	9,9	NAN	
53,303	-1,245	0	9,9	NAN	
53,403	-1,245	0	9,9	NAN	
